"facts_key";"rental_key";"inventory_key";"title";"release_year";"length";"rental_date";"rental_duration";"rental_rate";"replacement_cost"
3393;5643;796;"CONFIDENTIAL INTERVIEW";"2006";180;"2005-07-10 06:49:00";6;4.99;13.99
3394;11372;796;"CONFIDENTIAL INTERVIEW";"2006";180;"2005-08-02 18:10:50";6;4.99;13.99
3395;14180;796;"CONFIDENTIAL INTERVIEW";"2006";180;"2005-08-21 03:16:15";6;4.99;13.99
3396;667;797;"CONFIDENTIAL INTERVIEW";"2006";180;"2005-05-28 21:49:02";6;4.99;13.99
3397;3121;797;"CONFIDENTIAL INTERVIEW";"2006";180;"2005-06-20 18:23:30";6;4.99;13.99
3398;5326;797;"CONFIDENTIAL INTERVIEW";"2006";180;"2005-07-09 16:38:01";6;4.99;13.99
3399;7648;797;"CONFIDENTIAL INTERVIEW";"2006";180;"2005-07-28 01:35:33";6;4.99;13.99
3400;11884;797;"CONFIDENTIAL INTERVIEW";"2006";180;"2005-08-17 14:43:23";6;4.99;13.99
3401;9350;798;"CONFIDENTIAL INTERVIEW";"2006";180;"2005-07-30 18:24:30";6;4.99;13.99
3402;14643;798;"CONFIDENTIAL INTERVIEW";"2006";180;"2005-08-21 19:11:58";6;4.99;13.99
3403;5405;799;"CONFIDENTIAL INTERVIEW";"2006";180;"2005-07-09 20:11:49";6;4.99;13.99
3404;11135;799;"CONFIDENTIAL INTERVIEW";"2006";180;"2005-08-02 09:22:25";6;4.99;13.99
3405;12426;799;"CONFIDENTIAL INTERVIEW";"2006";180;"2005-08-18 10:24:11";6;4.99;13.99
3406;692;800;"CONFIDENTIAL INTERVIEW";"2006";180;"2005-05-29 01:32:10";6;4.99;13.99
3407;2481;800;"CONFIDENTIAL INTERVIEW";"2006";180;"2005-06-18 21:08:30";6;4.99;13.99
3408;5835;800;"CONFIDENTIAL INTERVIEW";"2006";180;"2005-07-10 16:44:58";6;4.99;13.99
3409;8798;800;"CONFIDENTIAL INTERVIEW";"2006";180;"2005-07-29 21:15:38";6;4.99;13.99
3410;14744;800;"CONFIDENTIAL INTERVIEW";"2006";180;"2005-08-21 22:45:21";6;4.99;13.99
3411;7125;801;"CONFIDENTIAL INTERVIEW";"2006";180;"2005-07-27 06:11:00";6;4.99;13.99
3412;15833;801;"CONFIDENTIAL INTERVIEW";"2006";180;"2005-08-23 15:22:15";6;4.99;13.99
3413;473;802;"CONFIDENTIAL INTERVIEW";"2006";180;"2005-05-27 21:36:34";6;4.99;13.99
3414;2168;802;"CONFIDENTIAL INTERVIEW";"2006";180;"2005-06-17 23:53:24";6;4.99;13.99
3415;6873;802;"CONFIDENTIAL INTERVIEW";"2006";180;"2005-07-12 20:20:50";6;4.99;13.99
3416;7214;802;"CONFIDENTIAL INTERVIEW";"2006";180;"2005-07-27 09:23:33";6;4.99;13.99
3417;13848;802;"CONFIDENTIAL INTERVIEW";"2006";180;"2005-08-20 14:37:49";6;4.99;13.99
3418;10596;803;"CONFUSED CANDLES";"2006";122;"2005-08-01 14:18:57";3;2.99;27.99
3419;12876;803;"CONFUSED CANDLES";"2006";122;"2005-08-19 03:12:19";3;2.99;27.99
3420;2925;804;"CONFUSED CANDLES";"2006";122;"2005-06-20 04:23:49";3;2.99;27.99
3421;6477;804;"CONFUSED CANDLES";"2006";122;"2005-07-12 01:38:42";3;2.99;27.99
3422;10170;804;"CONFUSED CANDLES";"2006";122;"2005-07-31 23:27:31";3;2.99;27.99
3423;13203;804;"CONFUSED CANDLES";"2006";122;"2005-08-19 15:00:58";3;2.99;27.99
3424;4695;805;"CONFUSED CANDLES";"2006";122;"2005-07-08 11:07:59";3;2.99;27.99
3425;7056;805;"CONFUSED CANDLES";"2006";122;"2005-07-27 03:46:27";3;2.99;27.99
3426;11614;805;"CONFUSED CANDLES";"2006";122;"2005-08-17 03:52:18";3;2.99;27.99
3427;1684;806;"CONFUSED CANDLES";"2006";122;"2005-06-16 11:57:34";3;2.99;27.99
3428;6710;806;"CONFUSED CANDLES";"2006";122;"2005-07-12 13:23:09";3;2.99;27.99
3429;9948;806;"CONFUSED CANDLES";"2006";122;"2005-07-31 15:49:41";3;2.99;27.99
3430;13907;806;"CONFUSED CANDLES";"2006";122;"2005-08-20 16:17:27";3;2.99;27.99
3431;2139;807;"CONFUSED CANDLES";"2006";122;"2005-06-17 21:29:34";3;2.99;27.99
3432;5927;807;"CONFUSED CANDLES";"2006";122;"2005-07-10 21:57:14";3;2.99;27.99
3433;10690;807;"CONFUSED CANDLES";"2006";122;"2005-08-01 18:05:54";3;2.99;27.99
3434;13822;807;"CONFUSED CANDLES";"2006";122;"2005-08-20 13:39:28";3;2.99;27.99
3435;4247;808;"CONGENIALITY QUEST";"2006";87;"2005-07-07 13:51:54";6;0.99;21.99
3436;10393;808;"CONGENIALITY QUEST";"2006";87;"2005-08-01 06:52:50";6;0.99;21.99
3437;15418;808;"CONGENIALITY QUEST";"2006";87;"2005-08-22 23:54:14";6;0.99;21.99
3438;1410;809;"CONGENIALITY QUEST";"2006";87;"2005-06-15 16:59:46";6;0.99;21.99
3439;6005;809;"CONGENIALITY QUEST";"2006";87;"2005-07-11 01:36:42";6;0.99;21.99
3440;11061;809;"CONGENIALITY QUEST";"2006";87;"2005-08-02 06:50:18";6;0.99;21.99
3441;13044;809;"CONGENIALITY QUEST";"2006";87;"2005-08-19 09:14:31";6;0.99;21.99
3442;1037;810;"CONGENIALITY QUEST";"2006";87;"2005-05-31 05:22:25";6;0.99;21.99
3443;1379;810;"CONGENIALITY QUEST";"2006";87;"2005-06-15 15:05:10";6;0.99;21.99
3444;5908;810;"CONGENIALITY QUEST";"2006";87;"2005-07-10 20:44:14";6;0.99;21.99
3445;10211;810;"CONGENIALITY QUEST";"2006";87;"2005-08-01 01:01:16";6;0.99;21.99
3446;14378;810;"CONGENIALITY QUEST";"2006";87;"2005-08-21 09:50:02";6;0.99;21.99
3447;141;811;"CONGENIALITY QUEST";"2006";87;"2005-05-25 23:34:53";6;0.99;21.99
3448;1955;811;"CONGENIALITY QUEST";"2006";87;"2005-06-17 08:40:22";6;0.99;21.99
3449;4634;811;"CONGENIALITY QUEST";"2006";87;"2005-07-08 08:40:02";6;0.99;21.99
3450;8957;811;"CONGENIALITY QUEST";"2006";87;"2005-07-30 03:34:10";6;0.99;21.99
3451;14381;811;"CONGENIALITY QUEST";"2006";87;"2005-08-21 09:55:47";6;0.99;21.99
3452;8287;812;"CONGENIALITY QUEST";"2006";87;"2005-07-29 02:03:58";6;0.99;21.99
3453;12561;812;"CONGENIALITY QUEST";"2006";87;"2005-08-18 14:58:51";6;0.99;21.99
3454;6794;813;"CONGENIALITY QUEST";"2006";87;"2005-07-12 16:38:23";6;0.99;21.99
3455;9569;813;"CONGENIALITY QUEST";"2006";87;"2005-07-31 02:39:38";6;0.99;21.99
3456;13720;813;"CONGENIALITY QUEST";"2006";87;"2005-08-20 10:01:39";6;0.99;21.99
3457;2093;814;"CONNECTICUT TRAMP";"2006";172;"2005-06-17 18:14:08";4;4.99;20.99
3458;6414;814;"CONNECTICUT TRAMP";"2006";172;"2005-07-11 23:26:13";4;4.99;20.99
3459;7653;814;"CONNECTICUT TRAMP";"2006";172;"2005-07-28 01:58:30";4;4.99;20.99
3460;14686;814;"CONNECTICUT TRAMP";"2006";172;"2005-08-21 20:32:08";4;4.99;20.99
3461;131;815;"CONNECTICUT TRAMP";"2006";172;"2005-05-25 21:42:46";4;4.99;20.99
3462;2202;815;"CONNECTICUT TRAMP";"2006";172;"2005-06-18 02:09:24";4;4.99;20.99
3463;6218;815;"CONNECTICUT TRAMP";"2006";172;"2005-07-11 13:14:58";4;4.99;20.99
3464;8114;815;"CONNECTICUT TRAMP";"2006";172;"2005-07-28 19:14:06";4;4.99;20.99
3465;14934;815;"CONNECTICUT TRAMP";"2006";172;"2005-08-22 05:47:15";4;4.99;20.99
3466;1179;816;"CONNECTICUT TRAMP";"2006";172;"2005-06-15 00:36:50";4;4.99;20.99
3467;5759;816;"CONNECTICUT TRAMP";"2006";172;"2005-07-10 12:43:22";4;4.99;20.99
3468;9529;816;"CONNECTICUT TRAMP";"2006";172;"2005-07-31 01:05:26";4;4.99;20.99
3469;14953;816;"CONNECTICUT TRAMP";"2006";172;"2005-08-22 06:23:54";4;4.99;20.99
3470;7922;817;"CONNECTION MICROCOSMOS";"2006";115;"2005-07-28 12:05:25";6;0.99;25.99
3471;11593;817;"CONNECTION MICROCOSMOS";"2006";115;"2006-02-14 15:16:03";6;0.99;25.99
3472;918;818;"CONNECTION MICROCOSMOS";"2006";115;"2005-05-30 11:32:24";6;0.99;25.99
3473;3053;818;"CONNECTION MICROCOSMOS";"2006";115;"2005-06-20 13:10:30";6;0.99;25.99
3474;4303;818;"CONNECTION MICROCOSMOS";"2006";115;"2005-07-07 16:57:32";6;0.99;25.99
3475;9509;818;"CONNECTION MICROCOSMOS";"2006";115;"2005-07-31 00:22:42";6;0.99;25.99
3476;14068;818;"CONNECTION MICROCOSMOS";"2006";115;"2005-08-20 22:50:59";6;0.99;25.99
3477;707;819;"CONQUERER NUTS";"2006";173;"2005-05-29 03:18:19";4;4.99;14.99
3478;1552;819;"CONQUERER NUTS";"2006";173;"2005-06-16 02:01:37";4;4.99;14.99
3479;4507;819;"CONQUERER NUTS";"2006";173;"2005-07-08 02:22:45";4;4.99;14.99
3480;9689;819;"CONQUERER NUTS";"2006";173;"2005-07-31 07:00:08";4;4.99;14.99
3481;13689;819;"CONQUERER NUTS";"2006";173;"2005-08-20 09:04:30";4;4.99;14.99
3482;7750;820;"CONQUERER NUTS";"2006";173;"2005-07-28 05:55:30";4;4.99;14.99
3483;13560;820;"CONQUERER NUTS";"2006";173;"2005-08-20 04:17:16";4;4.99;14.99
3484;596;821;"CONQUERER NUTS";"2006";173;"2005-05-28 14:00:03";4;4.99;14.99
3485;1242;821;"CONQUERER NUTS";"2006";173;"2005-06-15 05:05:07";4;4.99;14.99
3486;4220;821;"CONQUERER NUTS";"2006";173;"2005-07-07 12:12:36";4;4.99;14.99
3487;9135;821;"CONQUERER NUTS";"2006";173;"2005-07-30 10:06:53";4;4.99;14.99
3488;15084;821;"CONQUERER NUTS";"2006";173;"2005-08-22 11:17:59";4;4.99;14.99
3489;1765;822;"CONQUERER NUTS";"2006";173;"2005-06-16 17:56:10";4;4.99;14.99
3490;6604;822;"CONQUERER NUTS";"2006";173;"2005-07-12 07:57:45";4;4.99;14.99
3491;7791;822;"CONQUERER NUTS";"2006";173;"2005-07-28 07:22:51";4;4.99;14.99
3492;15358;822;"CONQUERER NUTS";"2006";173;"2005-08-22 21:29:14";4;4.99;14.99
3493;8333;823;"CONSPIRACY SPIRIT";"2006";184;"2005-07-29 04:16:40";4;2.99;27.99
3494;11673;823;"CONSPIRACY SPIRIT";"2006";184;"2005-08-17 05:54:15";4;2.99;27.99
3495;5008;824;"CONSPIRACY SPIRIT";"2006";184;"2005-07-09 01:31:42";4;2.99;27.99
3496;8689;824;"CONSPIRACY SPIRIT";"2006";184;"2005-07-29 16:38:58";4;2.99;27.99
3497;12497;824;"CONSPIRACY SPIRIT";"2006";184;"2005-08-18 12:58:40";4;2.99;27.99
3498;6050;825;"CONTACT ANONYMOUS";"2006";166;"2005-07-11 03:34:29";7;2.99;10.99
3499;11089;825;"CONTACT ANONYMOUS";"2006";166;"2005-08-02 07:52:20";7;2.99;10.99
3500;13010;825;"CONTACT ANONYMOUS";"2006";166;"2005-08-19 07:52:21";7;2.99;10.99
3501;463;826;"CONTACT ANONYMOUS";"2006";166;"2005-05-27 20:11:47";7;2.99;10.99
3502;2785;826;"CONTACT ANONYMOUS";"2006";166;"2005-06-19 18:43:57";7;2.99;10.99
3503;4190;826;"CONTACT ANONYMOUS";"2006";166;"2005-07-07 10:52:39";7;2.99;10.99
3504;7872;826;"CONTACT ANONYMOUS";"2006";166;"2005-07-28 10:18:16";7;2.99;10.99
3505;13707;826;"CONTACT ANONYMOUS";"2006";166;"2005-08-20 09:33:58";7;2.99;10.99
3506;11022;827;"CONTACT ANONYMOUS";"2006";166;"2005-08-02 05:35:03";7;2.99;10.99
3507;12632;827;"CONTACT ANONYMOUS";"2006";166;"2005-08-18 17:54:21";7;2.99;10.99
3508;2832;828;"CONTACT ANONYMOUS";"2006";166;"2005-06-19 21:21:53";7;2.99;10.99
3509;4558;828;"CONTACT ANONYMOUS";"2006";166;"2005-07-08 04:55:26";7;2.99;10.99
3510;9876;828;"CONTACT ANONYMOUS";"2006";166;"2005-07-31 13:37:51";7;2.99;10.99
3511;12749;828;"CONTACT ANONYMOUS";"2006";166;"2005-08-18 22:31:21";7;2.99;10.99
3512;2594;829;"CONTACT ANONYMOUS";"2006";166;"2005-06-19 05:43:43";7;2.99;10.99
3513;3858;829;"CONTACT ANONYMOUS";"2006";166;"2005-07-06 17:17:57";7;2.99;10.99
3514;10592;829;"CONTACT ANONYMOUS";"2006";166;"2005-08-01 14:13:00";7;2.99;10.99
3515;12560;829;"CONTACT ANONYMOUS";"2006";166;"2005-08-18 14:54:19";7;2.99;10.99
3516;17;830;"CONTACT ANONYMOUS";"2006";166;"2005-05-25 01:06:36";7;2.99;10.99
3517;1288;830;"CONTACT ANONYMOUS";"2006";166;"2005-06-15 08:41:52";7;2.99;10.99
3518;5831;830;"CONTACT ANONYMOUS";"2006";166;"2005-07-10 16:34:02";7;2.99;10.99
3519;7645;830;"CONTACT ANONYMOUS";"2006";166;"2005-07-28 01:27:42";7;2.99;10.99
3520;12899;830;"CONTACT ANONYMOUS";"2006";166;"2005-08-19 04:03:34";7;2.99;10.99
3521;6725;831;"CONTACT ANONYMOUS";"2006";166;"2005-07-12 13:47:17";7;2.99;10.99
3522;8293;831;"CONTACT ANONYMOUS";"2006";166;"2005-07-29 02:30:50";7;2.99;10.99
3523;14749;831;"CONTACT ANONYMOUS";"2006";166;"2005-08-21 23:08:33";7;2.99;10.99
3524;7663;832;"CONTROL ANTHEM";"2006";185;"2005-07-28 02:19:48";7;4.99;9.99
3525;15241;832;"CONTROL ANTHEM";"2006";185;"2005-08-22 17:47:40";7;4.99;9.99
3526;364;833;"CONTROL ANTHEM";"2006";185;"2005-05-27 07:20:12";7;4.99;9.99
3527;2230;833;"CONTROL ANTHEM";"2006";185;"2005-06-18 03:50:49";7;4.99;9.99
3528;6135;833;"CONTROL ANTHEM";"2006";185;"2005-07-11 08:32:23";7;4.99;9.99
3529;11183;833;"CONTROL ANTHEM";"2006";185;"2005-08-02 11:00:32";7;4.99;9.99
3530;12680;833;"CONTROL ANTHEM";"2006";185;"2005-08-18 19:43:46";7;4.99;9.99
3531;5955;834;"CONVERSATION DOWNHILL";"2006";112;"2005-07-10 23:22:10";4;4.99;14.99
3532;7028;834;"CONVERSATION DOWNHILL";"2006";112;"2005-07-27 02:54:25";4;4.99;14.99
3533;12034;834;"CONVERSATION DOWNHILL";"2006";112;"2005-08-17 20:15:31";4;4.99;14.99
3534;2451;835;"CONVERSATION DOWNHILL";"2006";112;"2005-06-18 19:28:02";4;4.99;14.99
3535;6281;835;"CONVERSATION DOWNHILL";"2006";112;"2005-07-11 16:38:16";4;4.99;14.99
3536;9895;835;"CONVERSATION DOWNHILL";"2006";112;"2005-07-31 14:07:56";4;4.99;14.99
3537;15976;835;"CONVERSATION DOWNHILL";"2006";112;"2005-08-23 20:07:08";4;4.99;14.99
3538;9783;836;"CONVERSATION DOWNHILL";"2006";112;"2005-07-31 10:15:46";4;4.99;14.99
3539;11544;836;"CONVERSATION DOWNHILL";"2006";112;"2005-08-17 00:55:07";4;4.99;14.99
3540;4486;837;"CONVERSATION DOWNHILL";"2006";112;"2005-07-08 01:09:09";4;4.99;14.99
3541;11076;837;"CONVERSATION DOWNHILL";"2006";112;"2005-08-02 07:24:47";4;4.99;14.99
3542;15867;837;"CONVERSATION DOWNHILL";"2006";112;"2006-02-14 15:16:03";4;4.99;14.99
3543;10215;838;"CONVERSATION DOWNHILL";"2006";112;"2005-08-01 01:04:28";4;4.99;14.99
3544;15177;838;"CONVERSATION DOWNHILL";"2006";112;"2005-08-22 15:34:49";4;4.99;14.99
3545;4656;839;"CONVERSATION DOWNHILL";"2006";112;"2005-07-08 09:50:10";4;4.99;14.99
3546;9744;839;"CONVERSATION DOWNHILL";"2006";112;"2005-07-31 09:15:38";4;4.99;14.99
3547;14410;839;"CONVERSATION DOWNHILL";"2006";112;"2005-08-21 10:54:49";4;4.99;14.99
3548;4815;840;"CORE SUIT";"2006";92;"2005-07-08 17:12:51";3;2.99;24.99
3549;9137;840;"CORE SUIT";"2006";92;"2005-07-30 10:09:24";3;2.99;24.99
3550;12200;840;"CORE SUIT";"2006";92;"2005-08-18 02:12:33";3;2.99;24.99
3551;3472;841;"CORE SUIT";"2006";92;"2005-07-05 22:56:33";3;2.99;24.99
3552;8582;841;"CORE SUIT";"2006";92;"2005-07-29 12:03:27";3;2.99;24.99
3553;13013;841;"CORE SUIT";"2006";92;"2005-08-19 07:55:51";3;2.99;24.99
3554;1022;842;"CORE SUIT";"2006";92;"2005-05-31 03:16:45";3;2.99;24.99
3555;3453;842;"CORE SUIT";"2006";92;"2005-06-21 21:12:11";3;2.99;24.99
3556;3981;842;"CORE SUIT";"2006";92;"2005-07-06 23:12:12";3;2.99;24.99
3557;10440;842;"CORE SUIT";"2006";92;"2005-08-01 08:54:32";3;2.99;24.99
3558;13300;842;"CORE SUIT";"2006";92;"2005-08-19 18:46:56";3;2.99;24.99
3559;4875;843;"CORE SUIT";"2006";92;"2005-07-08 19:24:17";3;2.99;24.99
3560;9393;843;"CORE SUIT";"2006";92;"2005-07-30 20:04:48";3;2.99;24.99
3561;15545;843;"CORE SUIT";"2006";92;"2005-08-23 04:20:16";3;2.99;24.99
3562;2065;844;"CORE SUIT";"2006";92;"2005-06-17 16:03:46";3;2.99;24.99
3563;6731;844;"CORE SUIT";"2006";92;"2005-07-12 13:58:27";3;2.99;24.99
3564;8759;844;"CORE SUIT";"2006";92;"2005-07-29 19:22:37";3;2.99;24.99
3565;14230;844;"CORE SUIT";"2006";92;"2005-08-21 04:57:29";3;2.99;24.99
3566;3643;845;"COWBOY DOOM";"2006";146;"2005-07-06 07:20:08";3;2.99;10.99
3567;7464;845;"COWBOY DOOM";"2006";146;"2005-07-27 18:49:42";3;2.99;10.99
3568;15381;845;"COWBOY DOOM";"2006";146;"2005-08-22 22:28:36";3;2.99;10.99
3569;1997;846;"COWBOY DOOM";"2006";146;"2005-06-17 11:19:43";3;2.99;10.99
3570;6303;846;"COWBOY DOOM";"2006";146;"2005-07-11 17:55:43";3;2.99;10.99
3571;7139;846;"COWBOY DOOM";"2006";146;"2005-07-27 06:52:21";3;2.99;10.99
3572;14070;846;"COWBOY DOOM";"2006";146;"2005-08-20 22:56:34";3;2.99;10.99
3573;143;847;"CRAFT OUTFIELD";"2006";64;"2005-05-25 23:45:52";6;0.99;17.99
3574;1486;847;"CRAFT OUTFIELD";"2006";64;"2005-06-15 21:25:30";6;0.99;17.99
3575;5480;847;"CRAFT OUTFIELD";"2006";64;"2005-07-09 23:49:07";6;0.99;17.99
3576;10494;847;"CRAFT OUTFIELD";"2006";64;"2005-08-01 10:45:21";6;0.99;17.99
3577;14392;847;"CRAFT OUTFIELD";"2006";64;"2005-08-21 10:19:25";6;0.99;17.99
3578;657;848;"CRAFT OUTFIELD";"2006";64;"2005-05-28 20:23:09";6;0.99;17.99
3579;1491;848;"CRAFT OUTFIELD";"2006";64;"2005-06-15 21:48:18";6;0.99;17.99
3580;5242;848;"CRAFT OUTFIELD";"2006";64;"2005-07-09 13:20:25";6;0.99;17.99
3581;8161;848;"CRAFT OUTFIELD";"2006";64;"2005-07-28 21:11:00";6;0.99;17.99
3582;12874;848;"CRAFT OUTFIELD";"2006";64;"2005-08-19 03:07:57";6;0.99;17.99
3583;4385;849;"CRAFT OUTFIELD";"2006";64;"2005-07-07 20:48:38";6;0.99;17.99
3584;8133;849;"CRAFT OUTFIELD";"2006";64;"2005-07-28 20:01:06";6;0.99;17.99
3585;12900;849;"CRAFT OUTFIELD";"2006";64;"2005-08-19 04:03:49";6;0.99;17.99
3586;5288;850;"CRAFT OUTFIELD";"2006";64;"2005-07-09 15:13:07";6;0.99;17.99
3587;8997;850;"CRAFT OUTFIELD";"2006";64;"2005-07-30 04:53:56";6;0.99;17.99
3588;13634;850;"CRAFT OUTFIELD";"2006";64;"2005-08-20 07:16:45";6;0.99;17.99
3589;176;851;"CRANES RESERVOIR";"2006";57;"2005-05-26 03:47:39";5;2.99;12.99
3590;2820;851;"CRANES RESERVOIR";"2006";57;"2005-06-19 20:20:33";5;2.99;12.99
3591;4499;851;"CRANES RESERVOIR";"2006";57;"2005-07-08 02:08:48";5;2.99;12.99
3592;10529;851;"CRANES RESERVOIR";"2006";57;"2005-08-01 12:00:02";5;2.99;12.99
3593;11789;851;"CRANES RESERVOIR";"2006";57;"2005-08-17 10:59:24";5;2.99;12.99
3594;10858;852;"CRANES RESERVOIR";"2006";57;"2005-08-02 00:08:39";5;2.99;12.99
3595;12376;852;"CRANES RESERVOIR";"2006";57;"2005-08-18 08:20:29";5;2.99;12.99
3596;3440;853;"CRANES RESERVOIR";"2006";57;"2005-06-21 19:58:18";5;2.99;12.99
3597;3614;853;"CRANES RESERVOIR";"2006";57;"2005-07-06 05:46:05";5;2.99;12.99
3598;8629;853;"CRANES RESERVOIR";"2006";57;"2005-07-29 14:06:35";5;2.99;12.99
3599;15103;853;"CRANES RESERVOIR";"2006";57;"2005-08-22 12:01:06";5;2.99;12.99
3600;3091;854;"CRAZY HOME";"2006";136;"2005-06-20 16:02:59";7;2.99;24.99
3601;6681;854;"CRAZY HOME";"2006";136;"2005-07-12 12:04:12";7;2.99;24.99
3602;10049;854;"CRAZY HOME";"2006";136;"2005-07-31 19:11:11";7;2.99;24.99
3603;11949;854;"CRAZY HOME";"2006";136;"2005-08-17 17:12:26";7;2.99;24.99
3604;11294;855;"CRAZY HOME";"2006";136;"2005-08-02 15:08:27";7;2.99;24.99
3605;13073;855;"CRAZY HOME";"2006";136;"2005-08-19 10:05:38";7;2.99;24.99
3606;6183;856;"CRAZY HOME";"2006";136;"2005-07-11 11:14:35";7;2.99;24.99
3607;9683;856;"CRAZY HOME";"2006";136;"2005-07-31 06:47:13";7;2.99;24.99
3608;15137;856;"CRAZY HOME";"2006";136;"2005-08-22 13:20:28";7;2.99;24.99
3609;10375;857;"CREATURES SHAKESPEARE";"2006";139;"2005-08-01 06:26:22";3;0.99;23.99
3610;12524;857;"CREATURES SHAKESPEARE";"2006";139;"2006-02-14 15:16:03";3;0.99;23.99
3611;1899;858;"CREATURES SHAKESPEARE";"2006";139;"2005-06-17 04:29:15";3;0.99;23.99
3612;6824;858;"CREATURES SHAKESPEARE";"2006";139;"2005-07-12 18:26:46";3;0.99;23.99
3613;7271;858;"CREATURES SHAKESPEARE";"2006";139;"2005-07-27 11:29:11";3;0.99;23.99
3614;12716;858;"CREATURES SHAKESPEARE";"2006";139;"2006-02-14 15:16:03";3;0.99;23.99
3615;10899;859;"CREATURES SHAKESPEARE";"2006";139;"2005-08-02 01:30:21";3;0.99;23.99
3616;12655;859;"CREATURES SHAKESPEARE";"2006";139;"2005-08-18 18:57:44";3;0.99;23.99
3617;3320;860;"CREATURES SHAKESPEARE";"2006";139;"2005-06-21 08:29:41";3;0.99;23.99
3618;4327;860;"CREATURES SHAKESPEARE";"2006";139;"2005-07-07 18:01:39";3;0.99;23.99
3619;8715;860;"CREATURES SHAKESPEARE";"2006";139;"2005-07-29 17:33:45";3;0.99;23.99
3620;14206;860;"CREATURES SHAKESPEARE";"2006";139;"2005-08-21 03:59:26";3;0.99;23.99
3621;7349;861;"CREATURES SHAKESPEARE";"2006";139;"2005-07-27 14:33:00";3;0.99;23.99
3622;14358;861;"CREATURES SHAKESPEARE";"2006";139;"2005-08-21 09:14:28";3;0.99;23.99
3623;10875;862;"CREATURES SHAKESPEARE";"2006";139;"2005-08-02 00:31:44";3;0.99;23.99
3624;14755;862;"CREATURES SHAKESPEARE";"2006";139;"2005-08-21 23:18:08";3;0.99;23.99
3625;2450;863;"CREEPERS KANE";"2006";172;"2005-06-18 19:25:47";5;4.99;23.99
3626;6516;863;"CREEPERS KANE";"2006";172;"2005-07-12 03:51:54";5;4.99;23.99
3627;10160;863;"CREEPERS KANE";"2006";172;"2005-07-31 23:07:40";5;4.99;23.99
3628;15463;863;"CREEPERS KANE";"2006";172;"2005-08-23 01:15:07";5;4.99;23.99
3629;4001;864;"CREEPERS KANE";"2006";172;"2005-07-07 00:07:00";5;4.99;23.99
3630;7105;864;"CREEPERS KANE";"2006";172;"2005-07-27 05:15:37";5;4.99;23.99
3631;13758;864;"CREEPERS KANE";"2006";172;"2005-08-20 11:21:26";5;4.99;23.99
3632;167;865;"CREEPERS KANE";"2006";172;"2005-05-26 02:50:31";5;4.99;23.99
3633;2680;865;"CREEPERS KANE";"2006";172;"2005-06-19 12:13:37";5;4.99;23.99
3634;5472;865;"CREEPERS KANE";"2006";172;"2005-07-09 23:16:40";5;4.99;23.99
3635;8381;865;"CREEPERS KANE";"2006";172;"2005-07-29 05:31:44";5;4.99;23.99
3636;12008;865;"CREEPERS KANE";"2006";172;"2005-08-17 19:16:18";5;4.99;23.99
3637;11368;866;"CREEPERS KANE";"2006";172;"2005-08-02 18:03:05";5;4.99;23.99
3638;14902;866;"CREEPERS KANE";"2006";172;"2005-08-22 04:31:50";5;4.99;23.99
3639;7094;867;"CROOKED FROGMEN";"2006";143;"2005-07-27 04:47:33";6;0.99;27.99
3640;13488;867;"CROOKED FROGMEN";"2006";143;"2005-08-20 01:28:42";6;0.99;27.99
3641;1628;868;"CROOKED FROGMEN";"2006";143;"2005-06-16 07:52:55";6;0.99;27.99
3642;6774;868;"CROOKED FROGMEN";"2006";143;"2005-07-12 15:56:08";6;0.99;27.99
3643;10919;868;"CROOKED FROGMEN";"2006";143;"2005-08-02 02:11:03";6;0.99;27.99
3644;12714;868;"CROOKED FROGMEN";"2006";143;"2005-08-18 21:08:01";6;0.99;27.99
3645;2301;869;"CROOKED FROGMEN";"2006";143;"2005-06-18 08:24:03";6;0.99;27.99
3646;3555;869;"CROOKED FROGMEN";"2006";143;"2005-07-06 02:45:35";6;0.99;27.99
3647;11010;869;"CROOKED FROGMEN";"2006";143;"2005-08-02 05:06:27";6;0.99;27.99
3648;13362;869;"CROOKED FROGMEN";"2006";143;"2005-08-19 21:07:54";6;0.99;27.99
3649;2455;870;"CROOKED FROGMEN";"2006";143;"2005-06-18 19:33:06";6;0.99;27.99
3650;4299;870;"CROOKED FROGMEN";"2006";143;"2005-07-07 16:33:48";6;0.99;27.99
3651;7067;870;"CROOKED FROGMEN";"2006";143;"2005-07-27 03:55:10";6;0.99;27.99
3652;14367;870;"CROOKED FROGMEN";"2006";143;"2005-08-21 09:31:44";6;0.99;27.99
3653;1869;871;"CROOKED FROGMEN";"2006";143;"2005-06-17 02:08:00";6;0.99;27.99
3654;5462;871;"CROOKED FROGMEN";"2006";143;"2005-07-09 22:56:53";6;0.99;27.99
3655;11184;871;"CROOKED FROGMEN";"2006";143;"2005-08-02 11:01:26";6;0.99;27.99
3656;11909;871;"CROOKED FROGMEN";"2006";143;"2006-02-14 15:16:03";6;0.99;27.99
3657;118;872;"CROOKED FROGMEN";"2006";143;"2005-05-25 19:31:18";6;0.99;27.99
3658;2046;872;"CROOKED FROGMEN";"2006";143;"2005-06-17 14:39:50";6;0.99;27.99
3659;6801;872;"CROOKED FROGMEN";"2006";143;"2005-07-12 17:09:08";6;0.99;27.99
3660;10227;872;"CROOKED FROGMEN";"2006";143;"2005-08-01 01:42:22";6;0.99;27.99
